"id","date","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","f65","f66","f67","f68","f69","f70","f71","f72","f73","f74","f75","f76","f77","f78","f79","f80","f81","f82","f83","f84","f85","f86","f87","f88","f89","f90","f91","f92","f93","f94","f95","f96","f97","f98","f99","f100","f101","f102","f103","f104","f105","f106","f107","f108","f109","f110","f111","f112","f113","f114","f115","f116","f117","f118","f119","f120","f121","f122","f123","f124","f125","f126","f127","f128","f129","f130","f131","f132","f133","f134","f135","f136","f137","f138","f139","f140","f141","f142","f143","f144","f145","f146","f147","f148","f149","f150","f151","f152","f153","f154","f155","f156","f157","f158","f159","f160","f161","f162","f163","f164","f165","f166","f167","f168","f169","f170","f171","f172","f173","f174","f175","f176","f177","f178","f179","f180","f181","f182","f183","f184","f185","f186","f187","f188","f189","f190","f191","f192","f193","f194","f195","f196","f197","f198","f199","f200","f201","f202","f203","f204","f205","f206","f207","f208","f209","f210","f211","f212","f213","f214","f215","f216","f217","f218","f219","f220","f221","f222","f223","f224","f225","f226","f227","f228","f229","f230","f231","f232","f233","f234","f235","f236","f237","f238","f239","f240","f241","f242","f243","f244","f245","f246","f247","f248","f249","f250","f251","f252","f253","f254","f255","f256","f257","f258","f259","f260","f261","f262","f263","f264","f265","f266","f267","f268","f269","f270","f271","f272","f273","f274","f275","f276","f277","f278","f279","f280","f281","f282","f283","f284","f285","f286","f287","f288","f289","f290","f291","f292","f293","f294","f295","f296","f297"
"fb711031a57308d873d6a2271e6bf2a1472433c8a99a1e46dbf3620c5b001ef3","20180118","0","0","0","0","100808","1","1","2","0","1","0","2","1","2","2","2","2","1","1","1","17","0","92","1","1","0","0","1","0","1","1","0","1","0","0","","","","","","","","","","","","","0","0","1","1","1","0","1","2","7","13","12","1","1","5","9","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","2","2","1","1","2","1","1","2","2","1","1","3","2","2","2","2","1","1","3","3","3","3","2","1","2","1","1","2","1","1","2","2","1","2","1","2","1","1","1","1","1","3","5","18","34","68","67","1","1","2","2","2","2","2","1","2","2","2","2","2","2","1","2","1","1","1","2","1","1","1","2","2","2","1","1","1","2","1","2","2","2","2","1","3","2","1","1","2","2","3","2","2","1","2","1","2","2","1","1","3","2","1","3","1","2","2","1","2","2","1","1","1","0","2","32","143","246","331","344","17","50","86","113","115","302","304","305","52","302","210","212","211","38","211"
"c5a606f3a70ed827f651dd1f2d101568360088a39c163acc783ac2a4a172f895","20180112","0","1","1","0","100109","0","6","0","0","1","1","1","1","2","2","2","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","1","1","2","2","2","1","2","1","2","2","1","1","1","1","2","2","2","2","1","1","3","3","3","2","1","2","1","2","1","1","2","1","2","1","2","1","1","1","2","1","2","2","2","14","58","151","152","151","2","1","1","2","2","2","14","58","2","2","1","1","2","1","1","1","2","2","1","2","2","2","2","2","1","1","1","2","2","1","2","2","1","2","1","2","55","54","2","2","1","1","1","1","2","2","1","2","1","2","2","12","11","2","3","2","2","1","2","2","1","2","2","2","1","2","1","","","","","","","","","","","","","","","","","","","",""
"5d36826d2d91804039de71361804fd7f5ba801f582745e01a9c2c69d01b85cf3","20180121","1","0","2","0","","0","3","1","1","0","0","1","1","0","0","1","1","2","0","0","14","0","88","1","14","1","39","0","1","1","0","0","2","1","1","","","","","","","","","","","","","0","0","0","0","1","0","2","3","4","4","4","2","2","2","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","201","252","253","106","1","2","1","1","2","2","2","2","2","3","3","3","3","1","1","1","4","4","3","4","2","1","2","1","2","2","1","1","2","2","2","2","1","1","2","1","2","2","3","3","3","6","11","20","20","106","201","253","253","123","239","302","302","28","28","30","30","87","134","154","154","202","253","253","100","172","255","254","15","44","169","335","541","14","36","117","183","189","51","101","302","302","301","48","93","260","260","259","1","1","1","1","1","2","2","2","1","2","2","2","2","2","1","2","2","1","2","1","1","1","1","2","72","146","302","380","454","24","41","83","98","101","302","303","303","155","301","167","169","169","94","167"
"7cf0d89e041186066db524b5c23b1103cad3606d9438641b6106f88731db7128","20180130","0","1","1","0","100810","0","5","2","0","0","0","1","1","2","2","0","1","1","2","0","6","0","37","0","1","0","1","1","0","1","0","1","0","0","1","","","","","","","","","","","","","1","1","1","0","0","0","1","2","2","2","1","1","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","1","2","1","2","2","2","1","2","1","1","2","1","3","2","2","2","2","2","2","3","3","3","3","2","1","2","1","1","1","2","2","2","1","1","2","2","1","2","1","1","2","2","2","3","7","8","30","39","2","2","1","1","2","2","2","3","1","1","2","2","2","1","2","1","1","1","2","1","2","2","2","2","2","1","2","2","1","1","2","2","2","3","3","2","3","2","1","2","1","1","1","2","2","2","1","1","2","2","2","2","2","2","1","2","2","2","1","1","1","2","1","0","0","0","2","22","63","274","381","630","16","31","119","140","145","302","301","301","61","157","203","203","203","52","114"
"7675d66b5fb2922f836ab38cec0fb4bd46e92ba6e4ddbd05ec3f8f3e56a9cffc","20180127","1","1","2","0","","3","2","1","1","1","0","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","1","2","29","301","301","302","2","1","1","2","1","1","2","2","1","2","2","2","2","2","2","28","301","301","302","301","1","1","1","2","1","28","301","301","302","301","2","1","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68c9b6bc32899410469a49f412b34689baede28a8033f15fd3b9eb5126aca98b","20180129","1","1","0","1","100807","0","7","2","0","1","0","1","1","2","1","2","1","2","2","0","0","1","1","0","0","0","0","0","1","1","0","1","1","0","1","","","","","","","","","","","","","0","1","1","0","1","1","2","2","1","1","2","1","2","1","1","2","2","1","5","1","2","1","3","5","6","13","7","13","1","2","2","1","8","13","39","490.7","1532","39","130","2","1","1","1","1","2","1","1","1","1","2","3","3","6","8","2","2","7","13","21","1","2","7","14","2","2","1","1","1","1","2","1","1","2","1","2","1","2","1","1","2","2","1","2","1","1","2","2","1","1","2","2","1","2","1","2","1","2","1","1","1","2","2","2","1","1","2","5","2","1","1","1","1","1","1","2","2","2","1","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","1","1","2","1","3","2","1","1","1","2","2","1","1","1","2","2","1","2","2","2","2","2","2","1","2","1","2","8","13","16","1","2","2","2","1","2","1","3","1","2","1","1","2","1","2","1","2","2","1","1","2","1","1","2","2","1","1","2","1","2","1","1","1","1","2","1","5","4","1","1","2","2","1","2","2","1","2","2","2","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","0","1","1","1","1","2","1","2","1","1","2","1","2","2","5","5","1","2","1","1","2","2","2"
"f1327fc46a695be2b477557ce30bbbecd69480a5852459d10adbfce61687ce0d","20180120","1","0","0","0","100807","1","7","2","1","2","0","2","1","1","1","0","1","2","1","0","15","0","92","0","0","0","0","1","1","1","1","1","0","0","0","","","","","","","","","","","","","1","1","0","1","1","1","1","2","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","1","1","1","1","1","2","1","1","1","1","2","1","2","2","1","2","1","2","2","2","3","2","2","1","2","2","1","2","1","2","2","2","2","1","1","2","2","1","1","1","1","1","2","1","2","2","7","6","1","2","1","1","2","1","1","2","1","2","1","2","2","1","1","1","1","2","1","2","2","2","1","1","1","1","1","1","2","1","1","2","2","2","2","1","2","2","1","1","1","2","1","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","1","1","2","1","1","1","2","0","2","43","83","288","336","385","21","41","115","127","128","301","302","301","152","301","212","212","213","119","213"
"c874b97324c6ddf0fb50c41e0db9999a58caa7f5e1aea83c383d3e1db8417e60","20180109","1","0","1","1","","3","1","2","0","1","0","0","1","2","1","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","2","2","2","3","3","2","2","2","1","2","2","2","2","2","1","2","3","3","3","2","2","1","1","1","1","2","1","1","2","1","3","2","3","3","3","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28df7a9d7b090e58b070d250082f42a4600c952bf3e50088ef54cc248a35dd31","20180114","2","1","2","0","","0","4","1","1","0","1","1","0","1","0","0","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","156","254","254","254","156","1","2","2","1","2","1","3","2","3","2","4","4","4","1","2","3","3","4","4","5","1","1","1","1","2","2","1","1","1","2","1","1","1","2","1","1","2","1","3","4","9","18","30","31","32","157","253","254","254","186","302","301","301","25","27","27","28","115","153","152","153","254","253","253","154","255","256","256","17","43","118","323","346","14","31","86","188","188","120","245","301","301","302","106","213","260","261","261","2","2","2","1","2","2","1","1","2","3","1","2","2","2","1","1","1","2","1","1","0","1","1","2","","","","","","","","","","","","","","","","","","","",""
"737152c0689820ded08cb42da5beac83e738a2bef072aa85f6fa9e18782d7117","20180117","0","0","1","1","100809","1","3","2","0","1","0","2","2","1","0","2","2","1","2","0","1","1","0","1","1","1","0","0","1","1","0","0","0","0","0","","","","","","","","","","","","","0","0","0","1","0","1","2","2","5","7","8","1","1","4","6","7","3","2","8","1","1","1","3","5","5","7","5","6","2","1","1","1","5","8","0.1","0.6","1.8","1.1","1.4","1","1","1","2","1","2","2","2","2","2","2","4","5","6","6","1","4","6","7","8","2","4","5","7","2","2","2","2","1","2","2","2","2","1","2","2","2","1","2","1","1","1","2","3","2","1","2","2","2","1","2","1","1","1","1","1","2","1","1","2","2","1","1","1","1","1","2","8","2","2","1","2","1","1","1","1","2","2","1","1","1","2","1","2","2","2","2","2","1","1","2","2","2","2","1","3","3","2","2","1","2","2","1","2","1","2","1","2","1","1","1","1","2","1","2","1","1","1","1","2","3","5","8","8","2","2","1","1","2","1","1","1","2","2","1","2","1","2","2","1","1","2","1","1","1","2","1","2","1","2","1","1","2","1","2","1","2","2","1","2","1","2","2","2","2","1","2","1","1","1","2","1","2","2","1","2","3","2","2","2","1","1","2","1","1","1","2","0","2","0","1","2","1","1","2","2","2","2","1","2","2","2","2","3","1","1","1","2","2","1","2"
"a221680f92f0782c9249387ac3af4ecb5e72279761e2177c004617f77024402c","20180131","1","1","1","2","","2","2","2","0","1","2","1","0","1","2","0","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","44","45","119","139","2","2","1","2","1","1","1","1","2","1","2","1","2","2","2","49","48","115","134","134","2","1","1","1","1","40","40","116","134","134","2","1","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83fe1190eebf28c71f720bb9331e47392ecd9f6bed0d06ab6e13f91c7b8f2349","20180126","1","0","0","0","100810","0","7","1","1","1","1","1","2","1","1","2","2","2","1","0","0","0","1","1","0","1","0","0","0","0","1","0","1","1","1","","","","","","","","","","","","","0","0","0","1","1","0","2","2","2","1","2","2","1","1","1","2","2","2","24","1","2","4","7","7","15","36","15","36","1","1","3","9","21","43","15.9","3329.5","15342.6","944.8","2605.7","1","2","1","1","2","2","2","1","1","2","1","5","5","12","18","9","18","21","37","57","7","14","15","37","2","2","2","1","1","1","1","2","1","2","1","2","2","1","1","2","2","1","1","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","15","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","1","1","1","1","1","2","1","1","1","2","4","5","6","6","2","1","2","1","2","1","1","2","1","2","2","1","2","1","2","2","1","1","1","2","6","13","15","36","54","2","1","1","2","1","2","3","3","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","1","1","2","1","1","2","3","3","4","2","2","2","2","2","2","1","1","2","1","2","2","1","1","1","1","1","2","2","1","2","1","1","1","1","1","1","0","2","2","1","1","2","2","1","2","2","2","1","1","1","1","1","2","1","1","2","1","1"
"0acac1c4b71aa3fb33889a225126f25214e7cf37601d4a6f456fdc01370aa4bf","20180204","0","0","1","0","100810","1","6","2","0","0","1","2","2","2","1","2","2","2","1","0","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","0","1","","","","","","","","","","","2","1","12","3","5","4","4","4","3","5","4","6","3","5","5","5","4","6","4161.4","4190.2","4339.2","4190.2","4190.2","2","2","2","2","1","2","2","2","2","2","2","1","2","4","10","5","4","4","6","16","5","5","5","7","2","1","1","2","2","1","2","2","2","1","1","1","1","1","2","2","2","2","2","3","1","1","1","2","2","2","2","1","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","6","1","1","2","2","2","2","2","2","1","1","2","1","2","2","1","1","2","1","2","2","2","2","1","2","2","2","1","2","1","3","3","2","2","2","1","1","2","2","2","2","1","2","1","2","2","1","2","2","2","4","5","5","4","4","6","16","2","2","1","2","3","4","4","4","2","1","2","2","1","1","1","2","1","1","2","1","1","2","1","2","2","1","2","2","2","1","2","1","2","4","4","5","5","4","1","1","2","2","2","2","2","2","2","1","2","1","2","2","1","1","1","1","1","2","1","1","2","2","1","1","0","1","2","2","2","1","2","1","2","1","2","1","1","1","2","2","1","2","2","1","1","2","2"
"77be355753be19c72e74dd32804de5a31ee75c07990d104a18ffa59bae209ab3","20180114","1","0","0","0","100808","0","2","1","1","2","1","1","1","2","0","1","1","2","1","0","1","1","0","0","0","0","1","1","1","0","1","0","0","0","0","","","","","","","","","","","","","0","0","1","0","0","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","2","1","12","13","11","13","1","2","2","2","14","15","229.9","1305","1327.6","230.9","394","1","1","2","2","2","1","2","1","2","2","1","3","9","11","10","2","3","3","5","5","1","5","12","15","1","2","2","1","2","1","1","2","1","1","2","1","2","2","2","2","1","2","1","1","2","1","2","2","2","1","1","1","2","1","1","2","1","2","2","1","2","2","2","1","1","2","2","2","1","1","1","2","1","2","2","2","1","1","2","1","1","1","1","1","1","1","2","2","2","2","2","1","1","1","2","3","2","3","2","1","2","1","1","2","2","2","1","1","1","1","1","1","1","1","1","2","2","1","2","2","6","12","15","15","2","2","1","2","2","1","1","2","1","1","2","1","2","1","2","1","1","2","1","1","2","2","1","2","1","2","2","2","1","1","1","1","1","1","2","2","1","1","2","1","2","2","1","1","1","2","1","1","2","1","1","2","2","1","2","3","1","2","1","2","2","2","2","0","1","1","2","2","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2"
"9d97dcab75b96b4f75ece757fd06cc2ef6d48d1bcf8e0031c3ca9c06f8bc4472","20180205","1","1","1","1","100328","1","7","2","1","1","1","2","1","2","1","1","2","1","0","1","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","","","","","","","","","","","","","0","0","1","0","0","1","1","1","2","2","1","2","2","2","1","1","1","1","5","4","4","5","4","5","12","12","12","12","4","5","5","5","15","16","92.4","336.1","335.1","92.4","279.3","1","1","2","2","1","1","1","2","1","1","1","3","7","7","8","4","9","14","14","18","5","10","14","14","2","1","2","1","2","1","1","1","2","2","1","2","2","2","1","1","2","2","1","1","2","2","1","2","1","2","1","1","1","1","1","1","2","1","2","1","2","2","1","1","1","2","1","4","2","2","2","1","2","2","1","1","2","1","2","1","1","2","2","1","1","2","2","2","2","1","2","1","1","1","1","3","3","2","4","2","1","1","1","1","1","1","2","1","2","1","2","2","1","2","1","1","1","5","4","4","10","13","13","19","1","1","1","1","5","4","5","5","1","2","1","2","1","2","1","1","2","1","2","2","2","2","2","1","1","2","2","2","2","1","1","1","2","4","4","5","5","5","2","2","2","1","1","2","2","1","1","2","2","2","1","1","2","2","1","1","1","2","1","2","2","1","1","0","1","1","2","1","1","2","1","1","2","1","2","2","1","5","4","5","4","5","1","1","2","1","2"
"7a130db019cb25341e24352eff3ed78a9029c447fa89a27dc7b35cd24a514ee1","20180123","0","1","0","0","100807","0","7","2","0","1","1","1","1","2","2","1","2","1","2","0","1","0","1","1","1","0","0","0","1","0","1","1","0","0","0","","","","","","","","","","","","","0","1","1","0","0","0","1","1","1","1","1","1","1","2","2","1","2","1","2","1","1","1","1","3","7","8","7","8","1","1","1","2","8","10","15.9","229.4","336.4","15.9","111.8","2","2","1","1","2","2","1","1","2","2","2","2","5","5","5","2","5","9","9","9","1","5","8","9","2","2","1","2","1","1","2","1","2","2","1","1","1","1","2","1","1","2","2","1","2","1","2","2","1","2","2","1","2","2","1","1","2","2","1","2","2","2","1","2","2","1","2","3","2","2","1","2","2","1","2","1","1","2","1","1","1","1","2","2","2","1","2","2","1","2","1","1","2","2","1","2","1","2","2","2","1","1","1","1","1","2","1","2","1","2","1","2","1","1","1","2","1","1","1","2","4","9","10","10","1","1","2","1","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","1","2","2","1","1","1","2","2","1","2","2","2","2","1","1","1","2","3","2","1","3","2","1","2","2","2","1","2","0","2","1","1","2","1","1","1","2","2","2","2","1","1","1","2","3","1","1","2","2","2","2","2"
"eb66f15ee09e10ed6c47a1f06f8bc8d0c34a548973cb2860f7efde1c18c1a746","20180105","1","1","1","1","","2","2","1","0","0","1","1","1","0","1","1","1","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","2","1","2","2","2","1","1","1","1","1","2","2","1","1","2","2","2","1","2","1","2","1","2","2","1","1","2","1","1","1","1","2","2","2","2","1","1","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30f11ff8d9ab3a40521aa184ede9113a355e207d0c594fe5e835de4bde268297","20180129","1","0","1","1","100809","0","2","1","0","2","0","2","0","2","1","1","1","1","1","1","1","1","0","0","1","0","0","1","0","1","0","1","4","1","4","","","","","","","","","","","","","1","4","1","4","0","0","2","1","1","1","2","1","1","2","1","1","2","1","3","1","2","1","1","1","2","5","1","5","1","1","1","1","3","7","25.9","71.9","227.9","25.9","24.9","2","1","2","2","1","2","2","2","2","2","2","1","2","4","7","1","2","2","6","10","2","2","2","6","1","1","1","2","2","1","1","2","1","2","2","2","2","1","2","2","2","1","1","2","1","1","1","1","2","2","1","2","1","1","1","1","1","2","2","1","2","2","1","1","2","1","2","1","2","1","2","1","2","1","1","2","1","1","1","1","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","2","2","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","1","2","6","9","1","2","2","2","1","1","2","1","2","2","2","2","2","2","2","1","1","2","2","2","2","1","1","2","2","2","1","1","1","2","1","1","2","2","2","1","2","2","2","2","2","1","1","2","2","2","1","2","1","1","1","1","2","1","2","1","2","2","1","2","2","1","1","0","1","0","2","1","2","2","2","1","1","1","1","1","1","1","2","1","2","2","2","2","2","1","2"
"a4f77a58babb537821ad61dd90f5f71fd6399dde464812c8dcb3f82a5dbfab52","20180123","2","0","1","2","","3","1","1","1","1","0","1","1","2","1","0","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","2","1","1","2","3","5","1","1","1","1","1","1","1","1","1","1","1","2","1","2","2","2","2","2","28","29","1","2","2","2","2","2","1","3","28","29","2","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bc869540c5447ea3f7c650fe883ff8f55c54903040759048e2b91712e80ed0a4","20180110","0","1","0","1","100803","0","1","2","0","1","0","1","2","2","0","1","2","2","1","0","25","0","116","0","1","1","0","0","0","1","1","0","0","1","1","","","","","","","","","","","","","0","1","1","0","0","0","2","2","1","2","1","1","2","2","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","2","1","1","1","2","1","2","1","2","2","2","1","1","2","2","2","2","2","2","3","4","4","1","1","1","1","1","2","2","1","1","1","1","1","2","2","1","1","2","2","1","6","8","11","15","15","14","2","2","1","1","1","2","1","2","1","2","2","1","1","2","2","1","1","2","1","1","1","1","2","1","2","2","1","1","2","1","1","1","2","1","2","2","2","1","2","1","1","1","2","1","1","1","2","2","1","1","1","3","3","1","2","3","1","1","2","2","2","1","1","1","1","1","2","47","223","301","302","301","27","126","164","164","163","301","301","301","95","301","242","241","242","69","242"
"23f15ac541b3321e226456c07879b49c76b67451b76d32a41abc0b1d09a3ed10","20180117","0","0","0","1","100803","1","4","2","1","2","0","2","0","2","1","1","2","1","1","1","18","1","97","1","2","0","1","1","1","0","0","","","","","1","3","5","6","6","2","7","10","12","11","0","1","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","2","2","2","1","1","1","2","1","1","2","2","2","3","3","3","3","1","1","1","4","4","3","4","1","1","2","1","2","2","1","1","1","1","2","1","2","2","2","1","2","1","2","1","19","23","32","42","42","2","1","2","1","2","1","2","1","2","1","1","1","2","2","1","2","2","2","1","1","2","2","1","2","2","1","2","2","1","1","1","2","2","2","2","1","1","1","1","1","2","2","2","1","1","1","1","1","2","2","1","2","4","1","1","3","2","1","1","1","1","1","1","1","1","0","2","69","176","302","317","324","30","54","94","102","101","301","302","302","90","235","206","206","206","68","168"
"e0f9a128539e4d8d89e6083710433869d20e02583f67a052af93111be9b1679d","20180124","0","1","1","0","100802","1","7","2","0","1","1","1","1","1","1","2","1","1","1","1","11","1","57","1","0","1","0","1","0","0","0","1","0","1","1","","","","","","","","","","","","","1","1","1","0","1","1","2","1","2","2","1","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","1","1","2","2","2","1","2","1","2","1","1","2","2","1","2","2","2","1","2","1","1","2","2","1","1","2","2","2","1","2","1","1","1","2","2","2","1","1","2","2","11","11","12","16","26","26","27","1","2","1","1","12","12","12","11","1","2","2","2","1","2","1","1","1","1","2","2","1","2","2","1","2","2","2","1","2","1","2","1","1","6","6","6","6","8","1","2","2","2","3","2","2","2","2","1","2","1","1","1","1","2","1","2","2","2","2","2","1","2","1","1","1","1","1","15","99","302","406","614","13","48","100","115","125","302","301","301","64","259","204","203","203","44","187"
"5b712d1d4255051ff92efb6ac2f7e1b967742e633f19587886d11c6ef4251894","20180113","1","1","0","1","100809","0","4","1","1","1","1","1","2","1","2","2","1","2","0","0","23","0","109","1","1","0","1","1","1","0","0","1","1","1","1","","","","","","","","","","","","","1","0","0","0","1","1","1","1","2","2","1","2","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","2","2","1","2","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","1","2","2","1","2","2","1","1","4","5","10","22","24","24","2","2","1","2","1","1","1","2","1","2","2","2","2","1","2","2","2","2","1","1","2","2","1","2","1","2","1","2","1","1","2","2","1","1","2","1","2","2","2","2","1","1","1","1","1","2","2","1","2","1","2","2","4","2","2","2","1","1","1","2","1","1","2","1","2","1","2","54","201","301","301","302","24","80","117","118","118","301","301","301","91","301","208","207","207","76","208"
"06a46fd4c492eae2d233ae76f29c59daa7c9ed4db09d45d78f486868bc56e98b","20180113","0","0","0","1","100804","1","2","2","0","2","1","2","1","1","0","0","2","2","0","1","0","0","0","0","1","1","0","1","1","1","1","1","0","0","1","","","","","","","","","","","","","1","0","0","1","0","1","2","1","1","1","1","2","2","2","1","1","2","2","2","2","2","1","1","2","13","20","14","20","2","2","2","3","15","21","21","211.7","439.8","76","96","1","2","2","2","1","2","1","2","1","2","2","3","7","8","8","4","4","15","21","22","4","5","14","22","2","1","1","2","1","1","2","1","1","1","1","2","1","2","2","1","1","1","1","2","2","2","1","1","1","2","2","2","1","1","2","1","2","2","2","1","1","2","2","2","1","1","1","2","2","2","1","2","1","2","2","2","1","1","1","1","2","1","1","1","1","2","2","2","1","2","2","2","1","2","3","2","3","3","3","2","2","2","2","1","2","2","1","2","2","1","2","1","1","2","1","2","1","2","2","4","4","15","21","22","2","2","1","2","2","2","2","1","2","2","1","1","1","2","2","1","2","1","1","2","2","1","2","2","1","2","1","1","1","1","1","2","1","2","2","1","1","1","2","2","2","2","1","1","1","1","2","2","2","1","1","1","8","2","1","3","2","2","1","2","1","2","1","0","1","1","1","1","2","1","1","1","2","2","1","1","1","2","2","1","2","1","1","2","1","1","2"
